date,sku,warehouse_id,on_hand_qty,on_order_qty,stockout_flag
2023-02-26,SKU0035,3,39,198,0
2023-02-27,SKU0035,3,219,0,0
2023-02-28,SKU0035,3,206,0,0
2023-03-01,SKU0035,3,193,0,0
2023-03-02,SKU0035,3,178,0,0
2023-03-03,SKU0035,3,165,0,0
2023-03-04,SKU0035,3,157,0,0
2023-03-05,SKU0035,3,144,0,0
2023-03-06,SKU0035,3,133,0,0
2023-03-07,SKU0035,3,119,0,0
2023-03-08,SKU0035,3,103,198,0
2023-03-09,SKU0035,3,89,198,0
2023-03-10,SKU0035,3,66,198,0
2023-03-11,SKU0035,3,56,198,0
2023-03-12,SKU0035,3,46,198,0
2023-03-13,SKU0035,3,226,0,0
2023-03-14,SKU0035,3,209,0,0
2023-03-15,SKU0035,3,196,0,0
2023-03-16,SKU0035,3,182,0,0
2023-03-17,SKU0035,3,170,0,0
2023-03-18,SKU0035,3,156,0,0
2023-03-19,SKU0035,3,136,0,0
2023-03-20,SKU0035,3,123,0,0
2023-03-21,SKU0035,3,107,0,0
2023-03-22,SKU0035,3,95,198,0
2023-03-23,SKU0035,3,83,198,0
2023-03-24,SKU0035,3,63,198,0
2023-03-25,SKU0035,3,45,198,0
2023-03-26,SKU0035,3,34,198,0
2023-03-27,SKU0035,3,209,0,0
2023-03-28,SKU0035,3,193,0,0
2023-03-29,SKU0035,3,178,0,0
2023-03-30,SKU0035,3,164,0,0
2023-03-31,SKU0035,3,154,0,0
2023-04-01,SKU0035,3,146,0,0
2023-04-02,SKU0035,3,136,0,0
2023-04-03,SKU0035,3,127,0,0
2023-04-04,SKU0035,3,115,0,0
2023-04-05,SKU0035,3,105,198,0
2023-04-06,SKU0035,3,90,198,0
2023-04-07,SKU0035,3,74,198,0
2023-04-08,SKU0035,3,64,198,0
2023-04-09,SKU0035,3,50,198,0
2023-04-10,SKU0035,3,34,198,0
2023-04-11,SKU0035,3,20,198,0
2023-04-12,SKU0035,3,0,198,1
2023-04-13,SKU0035,3,0,198,1
2023-04-14,SKU0035,3,0,198,1
2023-04-15,SKU0035,3,0,198,1
2023-04-16,SKU0035,3,0,198,1
2023-04-17,SKU0035,3,194,0,0
2023-04-18,SKU0035,3,183,0,0
2023-04-19,SKU0035,3,165,0,0
2023-04-20,SKU0035,3,145,0,0
2023-04-21,SKU0035,3,132,0,0
2023-04-22,SKU0035,3,117,0,0
2023-04-23,SKU0035,3,104,198,0
2023-04-24,SKU0035,3,90,198,0
2023-04-25,SKU0035,3,74,198,0
2023-04-26,SKU0035,3,55,198,0
2023-04-27,SKU0035,3,38,198,0
2023-04-28,SKU0035,3,223,0,0
2023-04-29,SKU0035,3,210,0,0
2023-04-30,SKU0035,3,199,0,0
2023-05-01,SKU0035,3,183,0,0
2023-05-02,SKU0035,3,167,0,0
2023-05-03,SKU0035,3,139,0,0
2023-05-04,SKU0035,3,130,0,0
2023-05-05,SKU0035,3,119,0,0
2023-05-06,SKU0035,3,108,198,0
2023-05-07,SKU0035,3,90,198,0
2023-05-08,SKU0035,3,74,198,0
2023-05-09,SKU0035,3,59,198,0
2023-05-10,SKU0035,3,49,198,0
2023-05-11,SKU0035,3,231,0,0
2023-05-12,SKU0035,3,219,0,0
2023-05-13,SKU0035,3,206,0,0
2023-05-14,SKU0035,3,199,0,0
2023-05-15,SKU0035,3,190,0,0
2023-05-16,SKU0035,3,185,0,0
2023-05-17,SKU0035,3,173,0,0
2023-05-18,SKU0035,3,160,0,0
2023-05-19,SKU0035,3,146,0,0
2023-05-20,SKU0035,3,131,0,0
2023-05-21,SKU0035,3,117,0,0
2023-05-22,SKU0035,3,105,198,0
2023-05-23,SKU0035,3,84,198,0
2023-05-24,SKU0035,3,68,198,0
2023-05-25,SKU0035,3,54,198,0
2023-05-26,SKU0035,3,42,198,0
2023-05-27,SKU0035,3,231,0,0
2023-05-28,SKU0035,3,226,0,0
2023-05-29,SKU0035,3,215,0,0
2023-05-30,SKU0035,3,195,0,0
2023-05-31,SKU0035,3,183,0,0
2023-06-01,SKU0035,3,170,0,0
2023-06-02,SKU0035,3,155,0,0
2023-06-03,SKU0035,3,143,0,0
2023-06-04,SKU0035,3,131,0,0
2023-06-05,SKU0035,3,120,0,0
2023-06-06,SKU0035,3,100,198,0
2023-06-07,SKU0035,3,82,198,0
2023-06-08,SKU0035,3,66,198,0
2023-06-09,SKU0035,3,54,198,0
2023-06-10,SKU0035,3,41,198,0
2023-06-11,SKU0035,3,231,0,0
2023-06-12,SKU0035,3,215,0,0
2023-06-13,SKU0035,3,196,0,0
2023-06-14,SKU0035,3,181,0,0
2023-06-15,SKU0035,3,164,0,0
2023-06-16,SKU0035,3,153,0,0
2023-06-17,SKU0035,3,139,0,0
2023-06-18,SKU0035,3,128,0,0
2023-06-19,SKU0035,3,112,0,0
2023-06-20,SKU0035,3,98,198,0
2023-06-21,SKU0035,3,80,198,0
2023-06-22,SKU0035,3,64,198,0
2023-06-23,SKU0035,3,42,198,0
2023-06-24,SKU0035,3,32,198,0
2023-06-25,SKU0035,3,218,0,0
2023-06-26,SKU0035,3,203,0,0
2023-06-27,SKU0035,3,188,0,0
2023-06-28,SKU0035,3,174,0,0
2023-06-29,SKU0035,3,159,0,0
2023-06-30,SKU0035,3,145,0,0
2023-07-01,SKU0035,3,134,0,0
2023-07-02,SKU0035,3,126,0,0
2023-07-03,SKU0035,3,112,0,0
2023-07-04,SKU0035,3,104,198,0
2023-07-05,SKU0035,3,90,198,0
2023-07-06,SKU0035,3,78,198,0
2023-07-07,SKU0035,3,59,198,0
2023-07-08,SKU0035,3,48,198,0
2023-07-09,SKU0035,3,238,0,0
2023-07-10,SKU0035,3,232,0,0
2023-07-11,SKU0035,3,222,0,0
2023-07-12,SKU0035,3,207,0,0
2023-07-13,SKU0035,3,197,0,0
2023-07-14,SKU0035,3,184,0,0
2023-07-15,SKU0035,3,175,0,0
2023-07-16,SKU0035,3,167,0,0
2023-07-17,SKU0035,3,158,0,0
2023-07-18,SKU0035,3,144,0,0
2023-07-19,SKU0035,3,135,0,0
2023-07-20,SKU0035,3,126,0,0
2023-07-21,SKU0035,3,111,0,0
2023-07-22,SKU0035,3,99,198,0
2023-07-23,SKU0035,3,88,198,0
2023-07-24,SKU0035,3,70,198,0
2023-07-25,SKU0035,3,57,198,0
2023-07-26,SKU0035,3,39,198,0
2023-07-27,SKU0035,3,23,198,0
2023-07-28,SKU0035,3,6,198,0
2023-07-29,SKU0035,3,0,198,1
2023-07-30,SKU0035,3,0,198,1
2023-07-31,SKU0035,3,192,0,0
2023-08-01,SKU0035,3,182,0,0
2023-08-02,SKU0035,3,170,0,0
2023-08-03,SKU0035,3,154,0,0
2023-08-04,SKU0035,3,143,0,0
2023-08-05,SKU0035,3,135,0,0
2023-08-06,SKU0035,3,128,0,0
2023-08-07,SKU0035,3,112,0,0
2023-08-08,SKU0035,3,98,198,0
2023-08-09,SKU0035,3,79,198,0
2023-08-10,SKU0035,3,62,198,0
2023-08-11,SKU0035,3,49,198,0
2023-08-12,SKU0035,3,36,198,0
2023-08-13,SKU0035,3,225,0,0
2023-08-14,SKU0035,3,217,0,0
2023-08-15,SKU0035,3,198,0,0
2023-08-16,SKU0035,3,183,0,0
2023-08-17,SKU0035,3,172,0,0
2023-08-18,SKU0035,3,167,0,0
2023-08-19,SKU0035,3,156,0,0
2023-08-20,SKU0035,3,148,0,0
2023-08-21,SKU0035,3,137,0,0
2023-08-22,SKU0035,3,128,0,0
2023-08-23,SKU0035,3,118,0,0
2023-08-24,SKU0035,3,104,198,0
2023-08-25,SKU0035,3,92,198,0
2023-08-26,SKU0035,3,77,198,0
2023-08-27,SKU0035,3,66,198,0
2023-08-28,SKU0035,3,48,198,0
2023-08-29,SKU0035,3,229,0,0
2023-08-30,SKU0035,3,212,0,0
2023-08-31,SKU0035,3,197,0,0
2023-09-01,SKU0035,3,180,0,0
2023-09-02,SKU0035,3,168,0,0
2023-09-03,SKU0035,3,156,0,0
2023-09-04,SKU0035,3,140,0,0
2023-09-05,SKU0035,3,126,0,0
2023-09-06,SKU0035,3,113,0,0
2023-09-07,SKU0035,3,105,198,0
2023-09-08,SKU0035,3,89,198,0
2023-09-09,SKU0035,3,78,198,0
2023-09-10,SKU0035,3,71,198,0
2023-09-11,SKU0035,3,58,198,0
2023-09-12,SKU0035,3,239,0,0
2023-09-13,SKU0035,3,229,0,0
2023-09-14,SKU0035,3,218,0,0
2023-09-15,SKU0035,3,208,0,0
2023-09-16,SKU0035,3,191,0,0
2023-09-17,SKU0035,3,177,0,0
2023-09-18,SKU0035,3,158,0,0
2023-09-19,SKU0035,3,150,0,0
2023-09-20,SKU0035,3,132,0,0
2023-09-21,SKU0035,3,114,0,0
2023-09-22,SKU0035,3,93,198,0
2023-09-23,SKU0035,3,80,198,0
2023-09-24,SKU0035,3,64,198,0
2023-09-25,SKU0035,3,55,198,0
2023-09-26,SKU0035,3,39,198,0
2023-09-27,SKU0035,3,224,0,0
2023-09-28,SKU0035,3,207,0,0
2023-09-29,SKU0035,3,187,0,0
2023-09-30,SKU0035,3,171,0,0
2023-10-01,SKU0035,3,156,0,0
2023-10-02,SKU0035,3,139,0,0
2023-10-03,SKU0035,3,127,0,0
2023-10-04,SKU0035,3,107,0,0
2023-10-05,SKU0035,3,93,198,0
2023-10-06,SKU0035,3,75,198,0
2023-10-07,SKU0035,3,61,198,0
2023-10-08,SKU0035,3,50,198,0
2023-10-09,SKU0035,3,35,198,0
2023-10-10,SKU0035,3,17,198,0
2023-10-11,SKU0035,3,0,198,1
2023-10-12,SKU0035,3,0,198,1
2023-10-13,SKU0035,3,0,198,1
2023-10-14,SKU0035,3,182,0,0
2023-10-15,SKU0035,3,167,0,0
2023-10-16,SKU0035,3,149,0,0
2023-10-17,SKU0035,3,138,0,0
2023-10-18,SKU0035,3,119,0,0
2023-10-19,SKU0035,3,106,198,0
2023-10-20,SKU0035,3,93,198,0
2023-10-21,SKU0035,3,79,198,0
2023-10-22,SKU0035,3,64,198,0
2023-10-23,SKU0035,3,47,198,0
2023-10-24,SKU0035,3,232,0,0
2023-10-25,SKU0035,3,217,0,0
2023-10-26,SKU0035,3,199,0,0
2023-10-27,SKU0035,3,191,0,0
2023-10-28,SKU0035,3,179,0,0
2023-10-29,SKU0035,3,165,0,0
2023-10-30,SKU0035,3,151,0,0
2023-10-31,SKU0035,3,137,0,0
2023-11-01,SKU0035,3,114,0,0
2023-11-02,SKU0035,3,94,198,0
2023-11-03,SKU0035,3,78,198,0
2023-11-04,SKU0035,3,62,198,0
2023-11-05,SKU0035,3,48,198,0
2023-11-06,SKU0035,3,37,198,0
2023-11-07,SKU0035,3,23,198,0
2023-11-08,SKU0035,3,3,198,0
2023-11-09,SKU0035,3,0,198,1
2023-11-10,SKU0035,3,182,0,0
2023-11-11,SKU0035,3,174,0,0
2023-11-12,SKU0035,3,159,0,0
2023-11-13,SKU0035,3,144,0,0
2023-11-14,SKU0035,3,123,0,0
2023-11-15,SKU0035,3,106,0,0
2023-11-16,SKU0035,3,84,198,0
2023-11-17,SKU0035,3,59,198,0
2023-11-18,SKU0035,3,44,198,0
2023-11-19,SKU0035,3,25,198,0
2023-11-20,SKU0035,3,17,198,0
2023-11-21,SKU0035,3,0,198,1
2023-11-22,SKU0035,3,0,198,1
2023-11-23,SKU0035,3,0,198,1
2023-11-24,SKU0035,3,0,198,1
2023-11-25,SKU0035,3,0,198,1
2023-11-26,SKU0035,3,0,198,1
2023-11-27,SKU0035,3,183,0,0
2023-11-28,SKU0035,3,160,0,0
2023-11-29,SKU0035,3,142,0,0
2023-11-30,SKU0035,3,126,0,0
2023-12-01,SKU0035,3,106,0,0
2023-12-02,SKU0035,3,85,198,0
2023-12-03,SKU0035,3,70,198,0
2023-12-04,SKU0035,3,44,198,0
2023-12-05,SKU0035,3,28,198,0
2023-12-06,SKU0035,3,3,198,0
2023-12-07,SKU0035,3,183,0,0
2023-12-08,SKU0035,3,159,0,0
2023-12-09,SKU0035,3,137,0,0
2023-12-10,SKU0035,3,123,0,0
2023-12-11,SKU0035,3,103,0,0
2023-12-12,SKU0035,3,75,198,0
2023-12-13,SKU0035,3,57,198,0
2023-12-14,SKU0035,3,38,198,0
2023-12-15,SKU0035,3,14,198,0
2023-12-16,SKU0035,3,2,198,0
2023-12-17,SKU0035,3,179,0,0
2023-12-18,SKU0035,3,153,0,0
2023-12-19,SKU0035,3,134,0,0
2023-12-20,SKU0035,3,116,0,0
2023-12-21,SKU0035,3,99,198,0
2023-12-22,SKU0035,3,83,198,0
2023-12-23,SKU0035,3,60,198,0
2023-12-24,SKU0035,3,45,198,0
2023-12-25,SKU0035,3,22,198,0
2023-12-26,SKU0035,3,199,0,0
2023-12-27,SKU0035,3,176,0,0
2023-12-28,SKU0035,3,157,0,0
2023-12-29,SKU0035,3,141,0,0
2023-12-30,SKU0035,3,122,0,0
2023-12-31,SKU0035,3,100,0,0
2023-01-01,SKU0035,4,130,0,0
2023-01-02,SKU0035,4,125,0,0
2023-01-03,SKU0035,4,111,0,0
2023-01-04,SKU0035,4,103,0,0
2023-01-05,SKU0035,4,92,0,0
2023-01-06,SKU0035,4,81,0,0
2023-01-07,SKU0035,4,76,149,0
2023-01-08,SKU0035,4,73,149,0
2023-01-09,SKU0035,4,64,149,0
2023-01-10,SKU0035,4,57,149,0
2023-01-11,SKU0035,4,51,149,0
2023-01-12,SKU0035,4,41,149,0
2023-01-13,SKU0035,4,31,149,0
2023-01-14,SKU0035,4,173,0,0
2023-01-15,SKU0035,4,166,0,0
2023-01-16,SKU0035,4,157,0,0
2023-01-17,SKU0035,4,143,0,0
2023-01-18,SKU0035,4,131,0,0
2023-01-19,SKU0035,4,124,0,0
2023-01-20,SKU0035,4,114,0,0
2023-01-21,SKU0035,4,102,0,0
2023-01-22,SKU0035,4,87,0,0
2023-01-23,SKU0035,4,79,149,0
2023-01-24,SKU0035,4,68,149,0
2023-01-25,SKU0035,4,59,149,0
2023-01-26,SKU0035,4,56,149,0
2023-01-27,SKU0035,4,46,149,0
2023-01-28,SKU0035,4,188,0,0
2023-01-29,SKU0035,4,186,0,0
2023-01-30,SKU0035,4,171,0,0
2023-01-31,SKU0035,4,161,0,0
2023-02-01,SKU0035,4,157,0,0
2023-02-02,SKU0035,4,141,0,0
2023-02-03,SKU0035,4,129,0,0
2023-02-04,SKU0035,4,126,0,0
2023-02-05,SKU0035,4,118,0,0
2023-02-06,SKU0035,4,103,0,0
2023-02-07,SKU0035,4,95,0,0
2023-02-08,SKU0035,4,85,0,0
2023-02-09,SKU0035,4,71,149,0
2023-02-10,SKU0035,4,61,149,0
2023-02-11,SKU0035,4,56,149,0
2023-02-12,SKU0035,4,52,149,0
2023-02-13,SKU0035,4,41,149,0
2023-02-14,SKU0035,4,182,0,0
2023-02-15,SKU0035,4,172,0,0
2023-02-16,SKU0035,4,160,0,0
2023-02-17,SKU0035,4,148,0,0
2023-02-18,SKU0035,4,139,0,0
2023-02-19,SKU0035,4,131,0,0
2023-02-20,SKU0035,4,121,0,0
2023-02-21,SKU0035,4,111,0,0
2023-02-22,SKU0035,4,100,0,0
2023-02-23,SKU0035,4,92,0,0
2023-02-24,SKU0035,4,83,0,0
2023-02-25,SKU0035,4,67,149,0
2023-02-26,SKU0035,4,61,149,0
2023-02-27,SKU0035,4,44,149,0
2023-02-28,SKU0035,4,30,149,0
2023-03-01,SKU0035,4,16,149,0
2023-03-02,SKU0035,4,156,0,0
2023-03-03,SKU0035,4,151,0,0
2023-03-04,SKU0035,4,144,0,0
2023-03-05,SKU0035,4,138,0,0
2023-03-06,SKU0035,4,129,0,0
2023-03-07,SKU0035,4,119,0,0
2023-03-08,SKU0035,4,108,0,0
2023-03-09,SKU0035,4,90,0,0
2023-03-10,SKU0035,4,78,0,0
2023-03-11,SKU0035,4,70,149,0
2023-03-12,SKU0035,4,64,149,0
2023-03-13,SKU0035,4,52,149,0
2023-03-14,SKU0035,4,39,149,0
2023-03-15,SKU0035,4,28,149,0
2023-03-16,SKU0035,4,171,0,0
2023-03-17,SKU0035,4,164,0,0
2023-03-18,SKU0035,4,159,0,0
2023-03-19,SKU0035,4,151,0,0
2023-03-20,SKU0035,4,135,0,0
2023-03-21,SKU0035,4,120,0,0
2023-03-22,SKU0035,4,113,0,0
2023-03-23,SKU0035,4,106,0,0
2023-03-24,SKU0035,4,91,0,0
2023-03-25,SKU0035,4,84,0,0
2023-03-26,SKU0035,4,78,149,0
2023-03-27,SKU0035,4,65,149,0
2023-03-28,SKU0035,4,60,149,0
2023-03-29,SKU0035,4,50,149,0
2023-03-30,SKU0035,4,39,149,0
2023-03-31,SKU0035,4,175,0,0
2023-04-01,SKU0035,4,162,0,0
2023-04-02,SKU0035,4,153,0,0
2023-04-03,SKU0035,4,145,0,0
2023-04-04,SKU0035,4,135,0,0
2023-04-05,SKU0035,4,127,0,0
2023-04-06,SKU0035,4,120,0,0
2023-04-07,SKU0035,4,110,0,0
2023-04-08,SKU0035,4,108,0,0
2023-04-09,SKU0035,4,99,0,0
2023-04-10,SKU0035,4,92,0,0
2023-04-11,SKU0035,4,81,0,0
2023-04-12,SKU0035,4,74,149,0
2023-04-13,SKU0035,4,61,149,0
2023-04-14,SKU0035,4,52,149,0
2023-04-15,SKU0035,4,42,149,0
2023-04-16,SKU0035,4,36,149,0
2023-04-17,SKU0035,4,177,0,0
2023-04-18,SKU0035,4,166,0,0
2023-04-19,SKU0035,4,160,0,0
2023-04-20,SKU0035,4,147,0,0
2023-04-21,SKU0035,4,136,0,0
2023-04-22,SKU0035,4,127,0,0
2023-04-23,SKU0035,4,119,0,0
2023-04-24,SKU0035,4,109,0,0
2023-04-25,SKU0035,4,98,0,0
2023-04-26,SKU0035,4,90,0,0
2023-04-27,SKU0035,4,79,0,0
2023-04-28,SKU0035,4,65,149,0
2023-04-29,SKU0035,4,55,149,0
2023-04-30,SKU0035,4,48,149,0
2023-05-01,SKU0035,4,40,149,0
2023-05-02,SKU0035,4,34,149,0
2023-05-03,SKU0035,4,23,149,0
2023-05-04,SKU0035,4,13,149,0
2023-05-05,SKU0035,4,147,0,0
2023-05-06,SKU0035,4,136,0,0
2023-05-07,SKU0035,4,129,0,0
2023-05-08,SKU0035,4,116,0,0
2023-05-09,SKU0035,4,104,0,0
2023-05-10,SKU0035,4,92,0,0
2023-05-11,SKU0035,4,78,0,0
2023-05-12,SKU0035,4,68,149,0
2023-05-13,SKU0035,4,58,149,0
2023-05-14,SKU0035,4,51,149,0
2023-05-15,SKU0035,4,47,149,0
2023-05-16,SKU0035,4,41,149,0
2023-05-17,SKU0035,4,30,149,0
2023-05-18,SKU0035,4,15,149,0
2023-05-19,SKU0035,4,8,149,0
2023-05-20,SKU0035,4,148,0,0
2023-05-21,SKU0035,4,139,0,0
2023-05-22,SKU0035,4,132,0,0
2023-05-23,SKU0035,4,125,0,0
2023-05-24,SKU0035,4,116,0,0
2023-05-25,SKU0035,4,112,0,0
2023-05-26,SKU0035,4,96,0,0
2023-05-27,SKU0035,4,87,0,0
2023-05-28,SKU0035,4,79,149,0
2023-05-29,SKU0035,4,56,149,0
2023-05-30,SKU0035,4,46,149,0
2023-05-31,SKU0035,4,34,149,0
2023-06-01,SKU0035,4,26,149,0
2023-06-02,SKU0035,4,169,0,0
2023-06-03,SKU0035,4,160,0,0
2023-06-04,SKU0035,4,153,0,0
2023-06-05,SKU0035,4,138,0,0
2023-06-06,SKU0035,4,127,0,0
2023-06-07,SKU0035,4,119,0,0
2023-06-08,SKU0035,4,113,0,0
2023-06-09,SKU0035,4,103,0,0
2023-06-10,SKU0035,4,96,0,0
2023-06-11,SKU0035,4,85,0,0
2023-06-12,SKU0035,4,78,149,0
2023-06-13,SKU0035,4,71,149,0
2023-06-14,SKU0035,4,62,149,0
2023-06-15,SKU0035,4,48,149,0
2023-06-16,SKU0035,4,38,149,0
2023-06-17,SKU0035,4,182,0,0
2023-06-18,SKU0035,4,172,0,0
2023-06-19,SKU0035,4,160,0,0
2023-06-20,SKU0035,4,152,0,0
2023-06-21,SKU0035,4,141,0,0
2023-06-22,SKU0035,4,129,0,0
2023-06-23,SKU0035,4,119,0,0
2023-06-24,SKU0035,4,107,0,0
2023-06-25,SKU0035,4,97,0,0
2023-06-26,SKU0035,4,81,0,0
2023-06-27,SKU0035,4,61,149,0
2023-06-28,SKU0035,4,52,149,0
2023-06-29,SKU0035,4,36,149,0
2023-06-30,SKU0035,4,22,149,0
2023-07-01,SKU0035,4,14,149,0
2023-07-02,SKU0035,4,4,149,0
2023-07-03,SKU0035,4,0,149,1
2023-07-04,SKU0035,4,0,149,1
2023-07-05,SKU0035,4,0,149,1
2023-07-06,SKU0035,4,136,0,0
2023-07-07,SKU0035,4,126,0,0
2023-07-08,SKU0035,4,121,0,0
2023-07-09,SKU0035,4,110,0,0
2023-07-10,SKU0035,4,101,0,0
2023-07-11,SKU0035,4,86,0,0
2023-07-12,SKU0035,4,76,149,0
2023-07-13,SKU0035,4,68,149,0
2023-07-14,SKU0035,4,56,149,0
2023-07-15,SKU0035,4,44,149,0
2023-07-16,SKU0035,4,36,149,0
2023-07-17,SKU0035,4,173,0,0
2023-07-18,SKU0035,4,163,0,0
2023-07-19,SKU0035,4,153,0,0
2023-07-20,SKU0035,4,146,0,0
2023-07-21,SKU0035,4,140,0,0
2023-07-22,SKU0035,4,136,0,0
2023-07-23,SKU0035,4,124,0,0
2023-07-24,SKU0035,4,111,0,0
2023-07-25,SKU0035,4,105,0,0
2023-07-26,SKU0035,4,96,0,0
2023-07-27,SKU0035,4,89,0,0
2023-07-28,SKU0035,4,79,0,0
2023-07-29,SKU0035,4,73,149,0
2023-07-30,SKU0035,4,64,149,0
2023-07-31,SKU0035,4,57,149,0
2023-08-01,SKU0035,4,47,149,0
2023-08-02,SKU0035,4,40,149,0
2023-08-03,SKU0035,4,184,0,0
2023-08-04,SKU0035,4,175,0,0
2023-08-05,SKU0035,4,165,0,0
2023-08-06,SKU0035,4,157,0,0
2023-08-07,SKU0035,4,153,0,0
2023-08-08,SKU0035,4,144,0,0
2023-08-09,SKU0035,4,135,0,0
2023-08-10,SKU0035,4,124,0,0
2023-08-11,SKU0035,4,118,0,0
2023-08-12,SKU0035,4,111,0,0
2023-08-13,SKU0035,4,104,0,0
2023-08-14,SKU0035,4,95,0,0
2023-08-15,SKU0035,4,83,0,0
2023-08-16,SKU0035,4,75,149,0
2023-08-17,SKU0035,4,69,149,0
2023-08-18,SKU0035,4,60,149,0
2023-08-19,SKU0035,4,56,149,0
2023-08-20,SKU0035,4,46,149,0
2023-08-21,SKU0035,4,189,0,0
2023-08-22,SKU0035,4,180,0,0
2023-08-23,SKU0035,4,166,0,0
2023-08-24,SKU0035,4,159,0,0
2023-08-25,SKU0035,4,145,0,0
2023-08-26,SKU0035,4,136,0,0
2023-08-27,SKU0035,4,125,0,0
2023-08-28,SKU0035,4,112,0,0
2023-08-29,SKU0035,4,104,0,0
2023-08-30,SKU0035,4,92,0,0
2023-08-31,SKU0035,4,82,0,0
2023-09-01,SKU0035,4,74,149,0
2023-09-02,SKU0035,4,67,149,0
2023-09-03,SKU0035,4,54,149,0
2023-09-04,SKU0035,4,48,149,0
2023-09-05,SKU0035,4,40,149,0
2023-09-06,SKU0035,4,181,0,0
2023-09-07,SKU0035,4,174,0,0
2023-09-08,SKU0035,4,166,0,0
2023-09-09,SKU0035,4,162,0,0
2023-09-10,SKU0035,4,150,0,0
2023-09-11,SKU0035,4,140,0,0
2023-09-12,SKU0035,4,129,0,0
2023-09-13,SKU0035,4,116,0,0
2023-09-14,SKU0035,4,108,0,0
2023-09-15,SKU0035,4,98,0,0
2023-09-16,SKU0035,4,88,0,0
2023-09-17,SKU0035,4,82,0,0
2023-09-18,SKU0035,4,72,149,0
2023-09-19,SKU0035,4,62,149,0
2023-09-20,SKU0035,4,50,149,0
2023-09-21,SKU0035,4,35,149,0
2023-09-22,SKU0035,4,29,149,0
2023-09-23,SKU0035,4,170,0,0
2023-09-24,SKU0035,4,167,0,0
2023-09-25,SKU0035,4,157,0,0
2023-09-26,SKU0035,4,151,0,0
2023-09-27,SKU0035,4,145,0,0
2023-09-28,SKU0035,4,139,0,0
2023-09-29,SKU0035,4,126,0,0
2023-09-30,SKU0035,4,119,0,0
2023-10-01,SKU0035,4,105,0,0
2023-10-02,SKU0035,4,98,0,0
2023-10-03,SKU0035,4,86,0,0
2023-10-04,SKU0035,4,76,149,0
2023-10-05,SKU0035,4,60,149,0
2023-10-06,SKU0035,4,49,149,0
2023-10-07,SKU0035,4,43,149,0
2023-10-08,SKU0035,4,36,149,0
2023-10-09,SKU0035,4,173,0,0
2023-10-10,SKU0035,4,160,0,0
2023-10-11,SKU0035,4,156,0,0
2023-10-12,SKU0035,4,143,0,0
2023-10-13,SKU0035,4,134,0,0
2023-10-14,SKU0035,4,126,0,0
2023-10-15,SKU0035,4,117,0,0
2023-10-16,SKU0035,4,105,0,0
2023-10-17,SKU0035,4,91,0,0
2023-10-18,SKU0035,4,75,0,0
2023-10-19,SKU0035,4,66,149,0
2023-10-20,SKU0035,4,52,149,0
2023-10-21,SKU0035,4,45,149,0
2023-10-22,SKU0035,4,36,149,0
2023-10-23,SKU0035,4,26,149,0
2023-10-24,SKU0035,4,159,0,0
2023-10-25,SKU0035,4,150,0,0
2023-10-26,SKU0035,4,139,0,0
2023-10-27,SKU0035,4,135,0,0
2023-10-28,SKU0035,4,129,0,0
2023-10-29,SKU0035,4,121,0,0
2023-10-30,SKU0035,4,107,0,0
2023-10-31,SKU0035,4,95,0,0
2023-11-01,SKU0035,4,81,0,0
2023-11-02,SKU0035,4,73,149,0
2023-11-03,SKU0035,4,60,149,0
2023-11-04,SKU0035,4,45,149,0
2023-11-05,SKU0035,4,32,149,0
2023-11-06,SKU0035,4,18,149,0
2023-11-07,SKU0035,4,157,0,0
2023-11-08,SKU0035,4,140,0,0
2023-11-09,SKU0035,4,125,0,0
2023-11-10,SKU0035,4,111,0,0
2023-11-11,SKU0035,4,97,0,0
2023-11-12,SKU0035,4,87,0,0
2023-11-13,SKU0035,4,80,149,0
2023-11-14,SKU0035,4,68,149,0
2023-11-15,SKU0035,4,50,149,0
2023-11-16,SKU0035,4,38,149,0
2023-11-17,SKU0035,4,25,149,0
2023-11-18,SKU0035,4,159,0,0
2023-11-19,SKU0035,4,149,0,0
2023-11-20,SKU0035,4,133,0,0
2023-11-21,SKU0035,4,120,0,0
2023-11-22,SKU0035,4,105,0,0
2023-11-23,SKU0035,4,93,0,0
2023-11-24,SKU0035,4,84,0,0
2023-11-25,SKU0035,4,69,149,0
2023-11-26,SKU0035,4,58,149,0
2023-11-27,SKU0035,4,49,149,0
2023-11-28,SKU0035,4,38,149,0
2023-11-29,SKU0035,4,21,149,0
2023-11-30,SKU0035,4,153,0,0
2023-12-01,SKU0035,4,137,0,0
2023-12-02,SKU0035,4,124,0,0
2023-12-03,SKU0035,4,114,0,0
2023-12-04,SKU0035,4,99,0,0
2023-12-05,SKU0035,4,85,0,0
2023-12-06,SKU0035,4,70,149,0
2023-12-07,SKU0035,4,59,149,0
2023-12-08,SKU0035,4,41,149,0
2023-12-09,SKU0035,4,34,149,0
2023-12-10,SKU0035,4,18,149,0
2023-12-11,SKU0035,4,154,0,0
2023-12-12,SKU0035,4,135,0,0
2023-12-13,SKU0035,4,119,0,0
2023-12-14,SKU0035,4,105,0,0
2023-12-15,SKU0035,4,92,0,0
2023-12-16,SKU0035,4,78,0,0
2023-12-17,SKU0035,4,60,149,0
2023-12-18,SKU0035,4,44,149,0
2023-12-19,SKU0035,4,28,149,0
2023-12-20,SKU0035,4,16,149,0
2023-12-21,SKU0035,4,0,149,1
2023-12-22,SKU0035,4,132,0,0
