date,sku,warehouse_id,category,on_hand_qty,on_order_qty,avg_sales_7d,avg_sales_30d,demand_volatility_30d,days_of_supply,base_lead_time_days,reliability_score,unit_cost,stockout_within_14d
2023-10-03,SKU0035,4,Grocery,86,0,9.29,8.87,3.0,9.7,6,0.76,15.88,0
2023-10-10,SKU0035,4,Grocery,160,0,10.71,9.6,3.18,16.67,6,0.76,15.88,0
2023-10-17,SKU0035,4,Grocery,91,0,9.86,9.63,3.4,9.45,6,0.76,15.88,0
2023-10-24,SKU0035,4,Grocery,159,0,11.57,10.2,3.42,15.59,6,0.76,15.88,0
2023-10-31,SKU0035,4,Grocery,95,0,9.14,10.27,3.39,9.25,6,0.76,15.88,0
2023-11-07,SKU0035,4,Grocery,157,0,12.43,10.87,3.31,14.45,6,0.76,15.88,0
2023-11-14,SKU0035,4,Grocery,68,149,12.71,11.57,3.33,5.88,6,0.76,15.88,0
2023-11-21,SKU0035,4,Grocery,120,0,13.86,12.1,3.36,9.92,6,0.76,15.88,0
2023-11-28,SKU0035,4,Grocery,38,149,11.71,12.7,2.65,2.99,6,0.76,15.88,0
2023-12-05,SKU0035,4,Grocery,85,0,14.57,13.13,2.81,6.47,6,0.76,15.88,0
2023-12-12,SKU0035,4,Grocery,135,0,14.14,13.3,3.22,10.15,6,0.76,15.88,1
2023-01-31,SKU0036,1,Electronics,1140,0,26.29,27.87,4.53,40.91,19,0.86,72.19,0
2023-02-07,SKU0036,1,Electronics,892,1647,35.43,29.63,6.15,30.1,19,0.86,72.19,0
2023-02-14,SKU0036,1,Electronics,650,1647,34.57,31.07,6.54,20.92,19,0.86,72.19,0
2023-02-21,SKU0036,1,Electronics,396,1647,36.29,33.13,8.2,11.95,19,0.86,72.19,0
2023-02-28,SKU0036,1,Electronics,1799,0,34.86,34.87,7.21,51.6,19,0.86,72.19,0
2023-03-07,SKU0036,1,Electronics,1560,0,34.14,34.97,7.44,44.61,19,0.86,72.19,0
2023-03-14,SKU0036,1,Electronics,1320,0,34.29,34.97,7.6,37.75,19,0.86,72.19,0
2023-03-21,SKU0036,1,Electronics,1097,0,31.86,33.63,6.32,32.62,19,0.86,72.19,0
2023-03-28,SKU0036,1,Electronics,862,1647,33.57,33.77,6.92,25.53,19,0.86,72.19,0
2023-04-04,SKU0036,1,Electronics,633,1647,32.71,33.23,6.39,19.05,19,0.86,72.19,0
2023-04-11,SKU0036,1,Electronics,373,1647,37.14,33.77,6.92,11.05,19,0.86,72.19,0
2023-04-18,SKU0036,1,Electronics,1766,0,36.29,35.1,6.65,50.31,19,0.86,72.19,0
2023-04-25,SKU0036,1,Electronics,1512,0,36.29,35.6,6.81,42.47,19,0.86,72.19,0
2023-05-02,SKU0036,1,Electronics,1291,0,31.57,35.3,7.07,36.57,19,0.86,72.19,0
2023-05-09,SKU0036,1,Electronics,1045,0,35.14,34.97,6.48,29.89,19,0.86,72.19,0
2023-05-16,SKU0036,1,Electronics,802,1647,34.71,34.37,7.45,23.34,19,0.86,72.19,0
2023-05-23,SKU0036,1,Electronics,556,1647,35.14,34.47,7.89,16.13,19,0.86,72.19,0
2023-05-30,SKU0036,1,Electronics,337,1647,31.29,33.57,7.58,10.04,19,0.86,72.19,0
2023-06-06,SKU0036,1,Electronics,1739,0,35.0,34.17,7.12,50.9,19,0.86,72.19,0
2023-06-13,SKU0036,1,Electronics,1493,0,35.14,34.4,6.65,43.4,19,0.86,72.19,0
2023-06-20,SKU0036,1,Electronics,1243,0,35.71,34.57,6.08,35.96,19,0.86,72.19,0
2023-06-27,SKU0036,1,Electronics,1029,0,30.57,33.97,6.41,30.29,19,0.86,72.19,0
2023-07-04,SKU0036,1,Electronics,788,1647,34.43,33.93,6.88,23.22,19,0.86,72.19,0
2023-07-11,SKU0036,1,Electronics,573,1647,30.71,33.37,6.62,17.17,19,0.86,72.19,0
2023-07-18,SKU0036,1,Electronics,328,1647,35.0,32.87,6.16,9.98,19,0.86,72.19,0
2023-07-25,SKU0036,1,Electronics,1726,0,35.57,33.8,6.01,51.07,19,0.86,72.19,0
2023-08-01,SKU0036,1,Electronics,1502,0,32.0,33.93,5.84,44.26,19,0.86,72.19,0
2023-08-08,SKU0036,1,Electronics,1281,0,31.57,33.6,5.26,38.12,19,0.86,72.19,0
2023-08-15,SKU0036,1,Electronics,1023,0,36.86,34.53,5.96,29.62,19,0.86,72.19,0
2023-08-22,SKU0036,1,Electronics,787,1647,33.71,33.8,5.16,23.28,19,0.86,72.19,0
2023-08-29,SKU0036,1,Electronics,540,1647,35.29,34.63,5.58,15.59,19,0.86,72.19,0
2023-09-05,SKU0036,1,Electronics,293,1647,35.29,35.13,5.79,8.34,19,0.86,72.19,1
2023-09-12,SKU0036,1,Electronics,64,1647,32.71,34.63,5.52,1.85,19,0.86,72.19,1
2023-09-19,SKU0036,1,Electronics,0,1647,9.14,28.57,14.6,0.0,19,0.86,72.19,1
2023-09-26,SKU0036,1,Electronics,0,1647,0.0,20.6,18.2,0.0,19,0.86,72.19,1
2023-10-03,SKU0036,1,Electronics,0,1647,0.0,12.6,17.73,0.0,19,0.86,72.19,1
2023-10-10,SKU0036,1,Electronics,0,1647,0.0,4.33,12.19,0.0,19,0.86,72.19,1
2023-10-17,SKU0036,1,Electronics,1500,0,21.0,4.9,12.84,306.12,19,0.86,72.19,0
2023-10-24,SKU0036,1,Electronics,1275,0,32.14,12.4,16.96,102.82,19,0.86,72.19,0
2023-10-31,SKU0036,1,Electronics,1054,0,31.57,19.77,17.11,53.32,19,0.86,72.19,0
2023-11-07,SKU0036,1,Electronics,638,1647,59.43,33.63,19.92,18.97,19,0.86,72.19,1
2023-11-14,SKU0036,1,Electronics,201,1647,62.43,45.53,16.46,4.41,19,0.86,72.19,1
2023-11-21,SKU0036,1,Electronics,1576,0,38.86,47.17,21.2,33.41,19,0.86,72.19,0
2023-11-28,SKU0036,1,Electronics,1178,0,56.86,53.37,19.56,22.07,19,0.86,72.19,0
2023-12-05,SKU0036,1,Electronics,697,1647,68.71,56.63,20.23,12.31,19,0.86,72.19,1
2023-12-12,SKU0036,1,Electronics,261,1647,62.29,57.5,20.63,4.54,19,0.86,72.19,1
2023-01-31,SKU0036,2,Electronics,748,0,22.57,22.83,4.89,32.76,19,0.86,72.19,0
2023-02-07,SKU0036,2,Electronics,541,1342,29.57,24.53,5.63,22.05,19,0.86,72.19,0
2023-02-14,SKU0036,2,Electronics,344,1342,28.14,25.77,6.32,13.35,19,0.86,72.19,0
2023-02-21,SKU0036,2,Electronics,1454,0,33.14,28.33,6.92,51.32,19,0.86,72.19,0
2023-02-28,SKU0036,2,Electronics,1259,0,27.86,29.13,6.54,43.22,19,0.86,72.19,0
2023-03-07,SKU0036,2,Electronics,1055,0,29.14,29.1,5.79,36.25,19,0.86,72.19,0
2023-03-14,SKU0036,2,Electronics,849,0,29.43,29.93,6.25,28.36,19,0.86,72.19,0
2023-03-21,SKU0036,2,Electronics,661,0,26.86,28.8,5.97,22.95,19,0.86,72.19,0
2023-03-28,SKU0036,2,Electronics,464,1342,28.14,28.27,6.39,16.42,19,0.86,72.19,0
2023-04-04,SKU0036,2,Electronics,251,1342,30.43,28.47,6.84,8.82,19,0.86,72.19,0
2023-04-11,SKU0036,2,Electronics,1395,0,28.29,28.57,7.32,48.83,19,0.86,72.19,0
2023-04-18,SKU0036,2,Electronics,1202,0,27.57,28.53,7.31,42.13,19,0.86,72.19,0
2023-04-25,SKU0036,2,Electronics,994,0,29.71,29.5,7.54,33.69,19,0.86,72.19,0
2023-05-02,SKU0036,2,Electronics,776,0,31.14,29.7,7.65,26.13,19,0.86,72.19,0
2023-05-09,SKU0036,2,Electronics,572,1342,29.14,29.3,5.91,19.52,19,0.86,72.19,0
2023-05-16,SKU0036,2,Electronics,372,1342,28.57,29.73,5.65,12.51,19,0.86,72.19,0
2023-05-23,SKU0036,2,Electronics,161,1342,30.14,29.73,4.43,5.41,19,0.86,72.19,0
2023-05-30,SKU0036,2,Electronics,1313,0,27.14,28.87,4.37,45.48,19,0.86,72.19,0
2023-06-06,SKU0036,2,Electronics,1089,0,32.0,29.47,4.73,36.96,19,0.86,72.19,0
2023-06-13,SKU0036,2,Electronics,888,0,28.71,29.63,5.09,29.97,19,0.86,72.19,0
2023-06-20,SKU0036,2,Electronics,683,0,29.29,29.43,5.39,23.2,19,0.86,72.19,0
2023-06-27,SKU0036,2,Electronics,459,1342,32.0,30.47,5.28,15.07,19,0.86,72.19,0
2023-07-04,SKU0036,2,Electronics,249,1342,30.0,30.03,4.93,8.29,19,0.86,72.19,0
2023-07-11,SKU0036,2,Electronics,1387,0,29.14,30.53,4.55,45.43,19,0.86,72.19,0
2023-07-18,SKU0036,2,Electronics,1196,0,27.29,29.8,4.06,40.13,19,0.86,72.19,0
2023-07-25,SKU0036,2,Electronics,992,0,29.14,29.33,4.74,33.82,19,0.86,72.19,0
2023-08-01,SKU0036,2,Electronics,777,0,30.71,29.4,4.83,26.43,19,0.86,72.19,0
2023-08-08,SKU0036,2,Electronics,595,1342,26.0,28.17,5.13,21.12,19,0.86,72.19,0
2023-08-15,SKU0036,2,Electronics,390,1342,29.29,28.63,6.09,13.62,19,0.86,72.19,1
2023-08-22,SKU0036,2,Electronics,164,1342,32.29,29.83,6.13,5.5,19,0.86,72.19,1
2023-08-29,SKU0036,2,Electronics,0,1342,23.43,28.3,8.95,0.0,19,0.86,72.19,1
2023-09-05,SKU0036,2,Electronics,0,1342,0.0,21.77,14.75,0.0,19,0.86,72.19,1
2023-09-12,SKU0036,2,Electronics,0,1342,0.0,14.87,15.95,0.0,19,0.86,72.19,1
2023-09-19,SKU0036,2,Electronics,0,1342,0.0,7.77,13.84,0.0,19,0.86,72.19,1
2023-09-26,SKU0036,2,Electronics,0,1342,0.0,0.43,2.37,0.0,19,0.86,72.19,1
2023-10-10,SKU0036,2,Electronics,1256,0,12.29,2.87,8.87,438.14,19,0.86,72.19,0
2023-10-17,SKU0036,2,Electronics,1062,0,27.71,9.33,14.16,113.79,19,0.86,72.19,0
2023-10-24,SKU0036,2,Electronics,882,0,25.71,15.33,14.45,57.52,19,0.86,72.19,0
2023-10-31,SKU0036,2,Electronics,695,0,26.71,21.57,12.31,32.23,19,0.86,72.19,1
2023-11-07,SKU0036,2,Electronics,319,1342,53.71,33.3,13.28,9.58,19,0.86,72.19,1
2023-11-14,SKU0036,2,Electronics,0,1342,45.57,37.6,13.61,0.0,19,0.86,72.19,1
2023-11-21,SKU0036,2,Electronics,1232,0,15.71,34.57,20.42,35.64,19,0.86,72.19,0
2023-11-28,SKU0036,2,Electronics,862,0,52.86,41.2,20.63,20.92,19,0.86,72.19,1
2023-12-05,SKU0036,2,Electronics,437,1342,60.71,44.57,21.69,9.81,19,0.86,72.19,1
2023-12-12,SKU0036,2,Electronics,0,1342,62.43,47.7,23.46,0.0,19,0.86,72.19,1
2023-01-31,SKU0036,3,Electronics,866,0,15.29,14.83,4.31,58.38,19,0.86,72.19,0
2023-02-07,SKU0036,3,Electronics,759,0,15.29,15.3,4.15,49.61,19,0.86,72.19,0
2023-02-14,SKU0036,3,Electronics,644,0,16.43,15.63,3.61,41.19,19,0.86,72.19,0
2023-02-21,SKU0036,3,Electronics,508,612,19.43,16.6,3.71,30.6,19,0.86,72.19,0
2023-02-28,SKU0036,3,Electronics,369,612,19.86,17.63,3.61,20.93,19,0.86,72.19,0
2023-03-07,SKU0036,3,Electronics,240,612,18.43,18.5,3.77,12.97,19,0.86,72.19,0
2023-03-14,SKU0036,3,Electronics,119,612,17.29,18.67,4.0,6.38,19,0.86,72.19,0
2023-03-21,SKU0036,3,Electronics,621,0,15.71,18.0,4.25,34.5,19,0.86,72.19,0
2023-03-28,SKU0036,3,Electronics,487,612,19.14,17.63,3.76,27.62,19,0.86,72.19,0
2023-04-04,SKU0036,3,Electronics,378,612,15.57,17.27,3.83,21.89,19,0.86,72.19,0
2023-04-11,SKU0036,3,Electronics,253,612,17.86,17.0,3.57,14.88,19,0.86,72.19,0
2023-04-18,SKU0036,3,Electronics,765,0,14.29,16.87,4.01,45.36,19,0.86,72.19,0
2023-04-25,SKU0036,3,Electronics,637,0,18.29,16.9,4.11,37.69,19,0.86,72.19,0
2023-05-02,SKU0036,3,Electronics,499,612,19.71,17.4,3.94,28.68,19,0.86,72.19,0
2023-05-09,SKU0036,3,Electronics,358,612,20.14,17.83,3.97,20.07,19,0.86,72.19,0
2023-05-16,SKU0036,3,Electronics,235,612,17.57,18.67,3.8,12.59,19,0.86,72.19,0
2023-05-23,SKU0036,3,Electronics,722,0,17.86,18.63,4.27,38.75,19,0.86,72.19,0
2023-05-30,SKU0036,3,Electronics,571,0,21.57,19.47,4.7,29.33,19,0.86,72.19,0
2023-06-06,SKU0036,3,Electronics,454,612,16.71,18.5,4.82,24.54,19,0.86,72.19,0
2023-06-13,SKU0036,3,Electronics,330,612,17.71,18.4,4.34,17.93,19,0.86,72.19,0
2023-06-20,SKU0036,3,Electronics,807,0,19.29,18.87,3.92,42.77,19,0.86,72.19,0
2023-06-27,SKU0036,3,Electronics,687,0,17.14,17.97,4.05,38.24,19,0.86,72.19,0
2023-07-04,SKU0036,3,Electronics,576,0,15.86,17.43,3.74,33.04,19,0.86,72.19,0
2023-07-11,SKU0036,3,Electronics,454,612,17.43,17.43,3.83,26.04,19,0.86,72.19,0
2023-07-18,SKU0036,3,Electronics,334,612,17.14,17.03,3.87,19.61,19,0.86,72.19,0
2023-07-25,SKU0036,3,Electronics,822,0,17.71,17.17,3.57,47.88,19,0.86,72.19,0
2023-08-01,SKU0036,3,Electronics,706,0,16.57,17.2,3.86,41.05,19,0.86,72.19,0
2023-08-08,SKU0036,3,Electronics,589,0,16.71,16.97,4.35,34.72,19,0.86,72.19,0
2023-08-15,SKU0036,3,Electronics,459,612,18.57,17.57,4.13,26.13,19,0.86,72.19,0
2023-08-22,SKU0036,3,Electronics,338,612,17.29,17.37,3.94,19.46,19,0.86,72.19,0
2023-08-29,SKU0036,3,Electronics,213,612,17.86,17.67,4.19,12.06,19,0.86,72.19,1
2023-09-05,SKU0036,3,Electronics,75,612,19.71,18.63,3.94,4.03,19,0.86,72.19,1
2023-09-12,SKU0036,3,Electronics,0,612,10.71,16.43,6.62,0.0,19,0.86,72.19,1
2023-09-19,SKU0036,3,Electronics,0,612,0.0,12.6,9.62,0.0,19,0.86,72.19,1
2023-09-26,SKU0036,3,Electronics,0,612,0.0,8.33,9.85,0.0,19,0.86,72.19,1
2023-10-03,SKU0036,3,Electronics,0,612,0.0,4.1,8.36,0.0,19,0.86,72.19,1
2023-10-10,SKU0036,3,Electronics,510,612,14.57,3.4,7.89,150.0,19,0.86,72.19,0
2023-10-17,SKU0036,3,Electronics,374,612,19.43,7.93,10.11,47.14,19,0.86,72.19,0
2023-10-24,SKU0036,3,Electronics,261,612,16.14,11.7,9.51,22.31,19,0.86,72.19,0
2023-10-31,SKU0036,3,Electronics,742,0,18.71,16.07,7.4,46.18,19,0.86,72.19,0
2023-11-07,SKU0036,3,Electronics,482,612,37.14,22.93,9.28,21.02,19,0.86,72.19,0
2023-11-14,SKU0036,3,Electronics,264,612,31.14,25.5,9.92,10.35,19,0.86,72.19,1
2023-11-21,SKU0036,3,Electronics,38,612,32.29,28.97,9.36,1.31,19,0.86,72.19,1
2023-11-28,SKU0036,3,Electronics,489,612,23.0,30.0,10.87,16.3,19,0.86,72.19,1
2023-12-05,SKU0036,3,Electronics,229,612,37.14,31.67,10.72,7.23,19,0.86,72.19,1
2023-12-12,SKU0036,3,Electronics,0,612,32.71,31.6,12.35,0.0,19,0.86,72.19,1
2023-01-31,SKU0036,4,Electronics,193,529,17.29,13.17,4.04,14.66,19,0.86,72.19,0
2023-02-07,SKU0036,4,Electronics,612,0,15.71,14.07,4.32,43.51,19,0.86,72.19,0
2023-02-14,SKU0036,4,Electronics,482,0,18.57,15.7,4.51,30.7,19,0.86,72.19,0
2023-02-21,SKU0036,4,Electronics,362,0,17.14,16.97,4.33,21.34,19,0.86,72.19,0
2023-02-28,SKU0036,4,Electronics,250,529,16.0,16.67,3.92,15.0,19,0.86,72.19,0
2023-03-07,SKU0036,4,Electronics,120,529,18.57,17.23,4.32,6.96,19,0.86,72.19,0
2023-03-14,SKU0036,4,Electronics,513,0,19.43,17.7,4.53,28.98,19,0.86,72.19,0
2023-03-21,SKU0036,4,Electronics,399,0,16.29,17.77,5.04,22.46,19,0.86,72.19,0
2023-03-28,SKU0036,4,Electronics,282,529,16.71,17.47,4.84,16.15,19,0.86,72.19,0
2023-04-04,SKU0036,4,Electronics,179,529,14.71,16.97,4.73,10.55,19,0.86,72.19,0
2023-04-11,SKU0036,4,Electronics,587,0,17.29,16.37,4.94,35.87,19,0.86,72.19,0
2023-04-18,SKU0036,4,Electronics,470,0,16.71,16.5,4.64,28.48,19,0.86,72.19,0
2023-04-25,SKU0036,4,Electronics,333,529,19.57,17.07,5.06,19.51,19,0.86,72.19,0
2023-05-02,SKU0036,4,Electronics,209,529,17.71,17.83,4.65,11.72,19,0.86,72.19,0
2023-05-09,SKU0036,4,Electronics,82,529,18.14,18.4,4.24,4.46,19,0.86,72.19,0
2023-05-16,SKU0036,4,Electronics,521,0,12.86,16.97,4.25,30.71,19,0.86,72.19,0
2023-05-23,SKU0036,4,Electronics,406,0,16.43,16.5,3.66,24.61,19,0.86,72.19,0
2023-05-30,SKU0036,4,Electronics,289,529,16.71,16.1,3.66,17.95,19,0.86,72.19,0
2023-06-06,SKU0036,4,Electronics,165,529,17.71,15.97,3.57,10.33,19,0.86,72.19,0
2023-06-13,SKU0036,4,Electronics,56,529,15.57,16.5,3.41,3.39,19,0.86,72.19,0
2023-06-20,SKU0036,4,Electronics,474,0,15.86,16.7,3.03,28.38,19,0.86,72.19,0
2023-06-27,SKU0036,4,Electronics,361,0,16.14,16.5,3.16,21.88,19,0.86,72.19,0
2023-07-04,SKU0036,4,Electronics,239,529,17.43,16.6,3.24,14.4,19,0.86,72.19,0
2023-07-11,SKU0036,4,Electronics,122,529,16.71,16.5,2.99,7.39,19,0.86,72.19,0
2023-07-18,SKU0036,4,Electronics,34,529,12.57,15.67,3.47,2.17,19,0.86,72.19,0
2023-07-25,SKU0036,4,Electronics,439,0,17.71,16.33,3.87,26.88,19,0.86,72.19,0
2023-08-01,SKU0036,4,Electronics,351,529,12.57,15.07,3.98,23.3,19,0.86,72.19,0
2023-08-08,SKU0036,4,Electronics,240,529,15.86,14.83,4.01,16.18,19,0.86,72.19,0
2023-08-15,SKU0036,4,Electronics,127,529,16.14,15.3,4.45,8.3,19,0.86,72.19,1
2023-08-22,SKU0036,4,Electronics,24,529,14.71,15.23,4.01,1.58,19,0.86,72.19,1
2023-08-29,SKU0036,4,Electronics,0,529,3.43,12.7,6.75,0.0,19,0.86,72.19,1
2023-09-05,SKU0036,4,Electronics,0,529,0.0,9.2,8.21,0.0,19,0.86,72.19,1
2023-09-12,SKU0036,4,Electronics,0,529,0.0,5.67,7.96,0.0,19,0.86,72.19,1
2023-09-19,SKU0036,4,Electronics,0,529,0.0,1.7,4.56,0.0,19,0.86,72.19,1
2023-09-26,SKU0036,4,Electronics,501,0,4.0,0.93,3.56,536.79,19,0.86,72.19,0
2023-10-03,SKU0036,4,Electronics,397,0,14.86,4.4,7.39,90.23,19,0.86,72.19,0
2023-10-10,SKU0036,4,Electronics,272,529,17.86,8.57,8.95,31.75,19,0.86,72.19,0
2023-10-17,SKU0036,4,Electronics,152,529,17.14,12.57,8.19,12.1,19,0.86,72.19,0
2023-10-24,SKU0036,4,Electronics,572,0,15.57,16.2,4.33,35.31,19,0.86,72.19,0
2023-10-31,SKU0036,4,Electronics,448,0,17.71,17.37,3.99,25.8,19,0.86,72.19,0
2023-11-07,SKU0036,4,Electronics,254,529,27.71,19.57,6.64,12.98,19,0.86,72.19,1
2023-11-14,SKU0036,4,Electronics,53,529,28.71,21.9,8.21,2.42,19,0.86,72.19,1
2023-11-21,SKU0036,4,Electronics,0,529,7.57,20.13,11.86,0.0,19,0.86,72.19,0
2023-11-28,SKU0036,4,Electronics,323,529,29.43,22.87,12.78,14.13,19,0.86,72.19,1
2023-12-05,SKU0036,4,Electronics,103,529,31.43,24.73,13.39,4.16,19,0.86,72.19,1
2023-12-12,SKU0036,4,Electronics,0,529,14.71,21.3,16.24,0.0,19,0.86,72.19,1
2023-01-31,SKU0037,1,Toys,85,247,13.43,12.87,4.08,6.61,9,0.77,67.57,1
2023-02-07,SKU0037,1,Toys,11,247,10.57,12.57,2.99,0.88,9,0.77,67.57,1
2023-02-14,SKU0037,1,Toys,193,0,9.29,11.87,4.34,16.26,9,0.77,67.57,0
2023-02-21,SKU0037,1,Toys,117,247,10.86,11.13,4.15,10.51,9,0.77,67.57,0
2023-02-28,SKU0037,1,Toys,32,247,12.14,11.13,4.11,2.87,9,0.77,67.57,0
2023-03-07,SKU0037,1,Toys,202,0,11.0,10.8,3.76,18.7,9,0.77,67.57,0
2023-03-14,SKU0037,1,Toys,110,247,13.14,11.83,2.51,9.3,9,0.77,67.57,1
2023-03-21,SKU0037,1,Toys,14,247,13.71,12.53,2.36,1.12,9,0.77,67.57,1
2023-03-28,SKU0037,1,Toys,195,0,9.43,12.0,3.64,16.25,9,0.77,67.57,0
2023-04-04,SKU0037,1,Toys,100,247,13.57,12.37,3.88,8.09,9,0.77,67.57,0
2023-04-11,SKU0037,1,Toys,263,0,12.0,12.2,4.05,21.56,9,0.77,67.57,0
2023-04-18,SKU0037,1,Toys,186,0,11.0,11.6,4.34,16.03,9,0.77,67.57,0
2023-04-25,SKU0037,1,Toys,100,247,12.29,12.4,3.42,8.06,9,0.77,67.57,1
2023-05-02,SKU0037,1,Toys,12,247,12.57,11.83,3.25,1.01,9,0.77,67.57,1
2023-05-09,SKU0037,1,Toys,203,0,8.0,11.17,4.29,18.18,9,0.77,67.57,0
2023-05-16,SKU0037,1,Toys,110,247,13.29,11.47,4.07,9.59,9,0.77,67.57,1
2023-05-23,SKU0037,1,Toys,13,247,13.86,12.03,4.64,1.08,9,0.77,67.57,1
2023-05-30,SKU0037,1,Toys,210,0,7.14,10.87,5.81,19.33,9,0.77,67.57,0
2023-06-06,SKU0037,1,Toys,123,247,12.43,11.8,5.4,10.42,9,0.77,67.57,0
2023-06-13,SKU0037,1,Toys,54,247,9.86,11.1,5.37,4.86,9,0.77,67.57,0
2023-06-20,SKU0037,1,Toys,229,0,10.29,10.43,5.06,21.95,9,0.77,67.57,0
2023-06-27,SKU0037,1,Toys,157,0,10.29,11.0,3.96,14.27,9,0.77,67.57,0
2023-07-04,SKU0037,1,Toys,74,247,11.86,10.83,4.14,6.83,9,0.77,67.57,0
2023-07-11,SKU0037,1,Toys,236,0,12.14,10.93,4.14,21.59,9,0.77,67.57,0
2023-07-18,SKU0037,1,Toys,150,0,12.29,11.53,4.38,13.01,9,0.77,67.57,0
2023-07-25,SKU0037,1,Toys,63,247,12.43,12.4,4.26,5.08,9,0.77,67.57,0
2023-08-01,SKU0037,1,Toys,232,0,11.14,12.2,4.01,19.02,9,0.77,67.57,0
2023-08-08,SKU0037,1,Toys,131,0,14.43,12.67,4.11,10.34,9,0.77,67.57,0
2023-08-15,SKU0037,1,Toys,46,247,12.14,12.73,3.89,3.61,9,0.77,67.57,0
2023-08-22,SKU0037,1,Toys,204,0,12.71,12.7,3.17,16.06,9,0.77,67.57,0
2023-08-29,SKU0037,1,Toys,109,247,13.57,13.27,3.37,8.22,9,0.77,67.57,1
2023-09-05,SKU0037,1,Toys,22,247,12.43,13.03,3.76,1.69,9,0.77,67.57,1
2023-09-12,SKU0037,1,Toys,227,0,6.0,11.43,5.32,19.85,9,0.77,67.57,0
2023-09-19,SKU0037,1,Toys,151,0,10.86,10.97,5.35,13.77,9,0.77,67.57,0
2023-09-26,SKU0037,1,Toys,70,247,11.57,10.73,5.34,6.52,9,0.77,67.57,0
2023-10-03,SKU0037,1,Toys,225,0,13.14,10.53,4.7,21.36,9,0.77,67.57,0
2023-10-10,SKU0037,1,Toys,142,0,11.86,11.73,2.86,12.1,9,0.77,67.57,0
2023-10-17,SKU0037,1,Toys,43,247,14.14,12.63,3.71,3.4,9,0.77,67.57,0
2023-10-24,SKU0037,1,Toys,205,0,12.14,12.97,3.55,15.81,9,0.77,67.57,1
2023-10-31,SKU0037,1,Toys,112,247,13.29,12.93,4.03,8.66,9,0.77,67.57,1
2023-11-07,SKU0037,1,Toys,0,247,16.0,13.7,5.66,0.0,9,0.77,67.57,1
2023-11-14,SKU0037,1,Toys,97,247,21.43,15.57,7.08,6.23,9,0.77,67.57,1
2023-11-21,SKU0037,1,Toys,0,247,13.86,15.97,8.76,0.0,9,0.77,67.57,1
2023-11-28,SKU0037,1,Toys,228,0,2.71,13.53,10.79,16.85,9,0.77,67.57,1
2023-12-05,SKU0037,1,Toys,39,247,27.0,15.5,12.19,2.52,9,0.77,67.57,1
2023-12-12,SKU0037,1,Toys,184,0,14.57,15.2,13.19,12.11,9,0.77,67.57,1
2023-01-31,SKU0037,2,Toys,368,0,29.43,28.9,5.63,12.73,9,0.77,67.57,0
2023-02-07,SKU0037,2,Toys,172,596,28.0,27.87,5.51,6.17,9,0.77,67.57,0
2023-02-14,SKU0037,2,Toys,556,0,30.29,29.2,5.44,19.04,9,0.77,67.57,0
2023-02-21,SKU0037,2,Toys,350,596,29.43,29.0,5.2,12.07,9,0.77,67.57,0
2023-02-28,SKU0037,2,Toys,142,596,29.71,29.63,5.69,4.79,9,0.77,67.57,0
2023-03-07,SKU0037,2,Toys,532,0,29.43,29.3,5.5,18.16,9,0.77,67.57,0
2023-03-14,SKU0037,2,Toys,326,596,29.43,29.57,5.53,11.03,9,0.77,67.57,0
2023-03-21,SKU0037,2,Toys,737,0,26.43,28.9,5.77,25.5,9,0.77,67.57,0
2023-03-28,SKU0037,2,Toys,511,0,32.29,29.83,5.48,17.13,9,0.77,67.57,0
2023-04-04,SKU0037,2,Toys,301,596,30.0,29.77,5.48,10.11,9,0.77,67.57,0
2023-04-11,SKU0037,2,Toys,687,0,30.0,29.83,6.38,23.03,9,0.77,67.57,0
2023-04-18,SKU0037,2,Toys,482,0,29.29,30.3,6.4,15.91,9,0.77,67.57,0
2023-04-25,SKU0037,2,Toys,280,596,28.86,29.77,6.43,9.41,9,0.77,67.57,0
2023-05-02,SKU0037,2,Toys,685,0,27.29,29.47,6.44,23.25,9,0.77,67.57,0
2023-05-09,SKU0037,2,Toys,471,0,30.57,29.53,5.49,15.95,9,0.77,67.57,0
2023-05-16,SKU0037,2,Toys,292,596,25.57,28.6,5.07,10.21,9,0.77,67.57,0
2023-05-23,SKU0037,2,Toys,676,0,30.29,28.33,4.54,23.86,9,0.77,67.57,0
2023-05-30,SKU0037,2,Toys,469,0,29.57,28.87,5.08,16.25,9,0.77,67.57,0
2023-06-06,SKU0037,2,Toys,269,596,28.57,28.6,5.65,9.41,9,0.77,67.57,0
2023-06-13,SKU0037,2,Toys,661,0,29.14,29.47,6.03,22.43,9,0.77,67.57,0
2023-06-20,SKU0037,2,Toys,469,0,27.43,29.0,6.34,16.17,9,0.77,67.57,0
2023-06-27,SKU0037,2,Toys,253,596,30.86,29.27,6.52,8.64,9,0.77,67.57,0
2023-07-04,SKU0037,2,Toys,652,0,28.14,29.03,6.01,22.46,9,0.77,67.57,0
2023-07-11,SKU0037,2,Toys,431,0,31.57,29.4,5.44,14.66,9,0.77,67.57,0
2023-07-18,SKU0037,2,Toys,239,596,27.43,29.6,6.17,8.07,9,0.77,67.57,0
2023-07-25,SKU0037,2,Toys,622,0,30.43,29.47,6.06,21.11,9,0.77,67.57,0
2023-08-01,SKU0037,2,Toys,432,0,27.14,28.87,6.62,14.97,9,0.77,67.57,0
