po_id,sku,warehouse_id,supplier_id,order_date,expected_delivery_date,actual_delivery_date,qty_ordered
1188,SKU0015,2,4,2023-08-10,2023-08-19,2023-08-24,524
1189,SKU0015,2,4,2023-08-29,2023-09-07,2023-09-07,524
1190,SKU0015,2,4,2023-09-13,2023-09-22,2023-09-22,524
1191,SKU0015,2,4,2023-09-30,2023-10-09,2023-10-09,524
1192,SKU0015,2,4,2023-10-17,2023-10-26,2023-10-26,524
1193,SKU0015,2,4,2023-11-02,2023-11-11,2023-11-11,524
1194,SKU0015,2,4,2023-11-15,2023-11-24,2023-11-24,524
1195,SKU0015,2,4,2023-11-28,2023-12-07,2023-12-07,524
1196,SKU0015,2,4,2023-12-11,2023-12-20,2023-12-20,524
1197,SKU0015,2,4,2023-12-23,2024-01-01,2024-01-01,524
1198,SKU0015,3,4,2023-01-08,2023-01-17,2023-01-17,423
1199,SKU0015,3,4,2023-01-28,2023-02-06,2023-02-06,423
1200,SKU0015,3,4,2023-02-15,2023-02-24,2023-02-24,423
1201,SKU0015,3,4,2023-03-08,2023-03-17,2023-03-17,423
1202,SKU0015,3,4,2023-03-24,2023-04-02,2023-04-05,423
1203,SKU0015,3,4,2023-04-10,2023-04-19,2023-04-22,423
1204,SKU0015,3,4,2023-04-27,2023-05-06,2023-05-06,423
1205,SKU0015,3,4,2023-05-17,2023-05-26,2023-05-26,423
1206,SKU0015,3,4,2023-06-06,2023-06-15,2023-06-15,423
1207,SKU0015,3,4,2023-06-28,2023-07-07,2023-07-07,423
1208,SKU0015,3,4,2023-07-20,2023-07-29,2023-08-01,423
1209,SKU0015,3,4,2023-08-10,2023-08-19,2023-08-19,423
1210,SKU0015,3,4,2023-08-30,2023-09-08,2023-09-08,423
1211,SKU0015,3,4,2023-09-19,2023-09-28,2023-09-28,423
1212,SKU0015,3,4,2023-10-10,2023-10-19,2023-10-19,423
1213,SKU0015,3,4,2023-10-29,2023-11-07,2023-11-07,423
1214,SKU0015,3,4,2023-11-13,2023-11-22,2023-11-22,423
1215,SKU0015,3,4,2023-11-27,2023-12-06,2023-12-06,423
1216,SKU0015,3,4,2023-12-11,2023-12-20,2023-12-23,423
1217,SKU0015,3,4,2023-12-27,2024-01-05,2024-01-05,423
1218,SKU0015,4,4,2023-01-06,2023-01-15,2023-01-15,640
1219,SKU0015,4,4,2023-01-28,2023-02-06,2023-02-06,640
1220,SKU0015,4,4,2023-02-16,2023-02-25,2023-02-25,640
1221,SKU0015,4,4,2023-03-07,2023-03-16,2023-03-16,640
1222,SKU0015,4,4,2023-03-23,2023-04-01,2023-04-01,640
1223,SKU0015,4,4,2023-04-07,2023-04-16,2023-04-16,640
1224,SKU0015,4,4,2023-04-23,2023-05-02,2023-05-02,640
1225,SKU0015,4,4,2023-05-11,2023-05-20,2023-05-22,640
1226,SKU0015,4,4,2023-06-01,2023-06-10,2023-06-10,640
1227,SKU0015,4,4,2023-06-22,2023-07-01,2023-07-01,640
1228,SKU0015,4,4,2023-07-13,2023-07-22,2023-07-22,640
1229,SKU0015,4,4,2023-08-03,2023-08-12,2023-08-17,640
1230,SKU0015,4,4,2023-08-25,2023-09-03,2023-09-03,640
1231,SKU0015,4,4,2023-09-15,2023-09-24,2023-09-24,640
1232,SKU0015,4,4,2023-10-06,2023-10-15,2023-10-15,640
1233,SKU0015,4,4,2023-10-27,2023-11-05,2023-11-05,640
1234,SKU0015,4,4,2023-11-13,2023-11-22,2023-11-22,640
1235,SKU0015,4,4,2023-11-29,2023-12-08,2023-12-08,640
1236,SKU0015,4,4,2023-12-14,2023-12-23,2023-12-30,640
1237,SKU0016,1,3,2023-01-13,2023-01-23,2023-01-23,481
1238,SKU0016,1,3,2023-02-02,2023-02-12,2023-02-12,481
1239,SKU0016,1,3,2023-02-23,2023-03-05,2023-03-05,481
1240,SKU0016,1,3,2023-03-17,2023-03-27,2023-03-27,481
1241,SKU0016,1,3,2023-04-09,2023-04-19,2023-04-24,481
1242,SKU0016,1,3,2023-05-01,2023-05-11,2023-05-11,481
1243,SKU0016,1,3,2023-05-22,2023-06-01,2023-06-01,481
1244,SKU0016,1,3,2023-06-10,2023-06-20,2023-06-20,481
1245,SKU0016,1,3,2023-07-01,2023-07-11,2023-07-16,481
1246,SKU0016,1,3,2023-07-24,2023-08-03,2023-08-03,481
1247,SKU0016,1,3,2023-08-15,2023-08-25,2023-08-25,481
1248,SKU0016,1,3,2023-09-04,2023-09-14,2023-09-18,481
1249,SKU0016,1,3,2023-09-26,2023-10-06,2023-10-11,481
1250,SKU0016,1,3,2023-10-20,2023-10-30,2023-10-30,481
1251,SKU0016,1,3,2023-11-08,2023-11-18,2023-11-18,481
1252,SKU0016,1,3,2023-11-24,2023-12-04,2023-12-04,481
1253,SKU0016,1,3,2023-12-10,2023-12-20,2023-12-20,481
1254,SKU0016,1,3,2023-12-26,2024-01-05,2024-01-05,481
1255,SKU0016,2,3,2023-01-06,2023-01-16,2023-01-16,187
1256,SKU0016,2,3,2023-01-27,2023-02-06,2023-02-06,187
1257,SKU0016,2,3,2023-02-18,2023-02-28,2023-02-28,187
1258,SKU0016,2,3,2023-03-12,2023-03-22,2023-03-22,187
1259,SKU0016,2,3,2023-04-02,2023-04-12,2023-04-12,187
1260,SKU0016,2,3,2023-04-23,2023-05-03,2023-05-03,187
1261,SKU0016,2,3,2023-05-14,2023-05-24,2023-05-24,187
1262,SKU0016,2,3,2023-06-02,2023-06-12,2023-06-12,187
1263,SKU0016,2,3,2023-06-23,2023-07-03,2023-07-07,187
1264,SKU0016,2,3,2023-07-14,2023-07-24,2023-07-24,187
1265,SKU0016,2,3,2023-08-04,2023-08-14,2023-08-14,187
1266,SKU0016,2,3,2023-08-25,2023-09-04,2023-09-04,187
1267,SKU0016,2,3,2023-09-15,2023-09-25,2023-09-25,187
1268,SKU0016,2,3,2023-10-08,2023-10-18,2023-10-23,187
1269,SKU0016,2,3,2023-10-25,2023-11-04,2023-11-04,187
1270,SKU0016,2,3,2023-11-09,2023-11-19,2023-11-19,187
1271,SKU0016,2,3,2023-11-24,2023-12-04,2023-12-09,187
1272,SKU0016,2,3,2023-12-12,2023-12-22,2023-12-22,187
1273,SKU0016,2,3,2023-12-28,2024-01-07,2024-01-07,187
1274,SKU0016,3,3,2023-01-07,2023-01-17,2023-01-17,643
1275,SKU0016,3,3,2023-01-25,2023-02-04,2023-02-08,643
1276,SKU0016,3,3,2023-02-11,2023-02-21,2023-02-21,643
1277,SKU0016,3,3,2023-03-01,2023-03-11,2023-03-14,643
1278,SKU0016,3,3,2023-03-18,2023-03-28,2023-04-02,643
1279,SKU0016,3,3,2023-04-05,2023-04-15,2023-04-15,643
1280,SKU0016,3,3,2023-04-21,2023-05-01,2023-05-03,643
1281,SKU0016,3,3,2023-05-09,2023-05-19,2023-05-19,643
1282,SKU0016,3,3,2023-05-28,2023-06-07,2023-06-07,643
1283,SKU0016,3,3,2023-06-16,2023-06-26,2023-06-26,643
1284,SKU0016,3,3,2023-07-03,2023-07-13,2023-07-13,643
1285,SKU0016,3,3,2023-07-20,2023-07-30,2023-07-30,643
1286,SKU0016,3,3,2023-08-08,2023-08-18,2023-08-18,643
1287,SKU0016,3,3,2023-08-26,2023-09-05,2023-09-05,643
1288,SKU0016,3,3,2023-09-12,2023-09-22,2023-09-22,643
1289,SKU0016,3,3,2023-10-01,2023-10-11,2023-10-11,643
1290,SKU0016,3,3,2023-10-20,2023-10-30,2023-10-30,643
1291,SKU0016,3,3,2023-11-05,2023-11-15,2023-11-15,643
1292,SKU0016,3,3,2023-11-18,2023-11-28,2023-11-30,643
1293,SKU0016,3,3,2023-12-02,2023-12-12,2023-12-12,643
1294,SKU0016,3,3,2023-12-14,2023-12-24,2023-12-24,643
1295,SKU0016,3,3,2023-12-26,2024-01-05,2024-01-05,643
1296,SKU0016,4,3,2023-01-16,2023-01-26,2023-01-31,780
1297,SKU0016,4,3,2023-02-11,2023-02-21,2023-02-21,780
1298,SKU0016,4,3,2023-03-09,2023-03-19,2023-03-26,780
1299,SKU0016,4,3,2023-04-05,2023-04-15,2023-04-15,780
1300,SKU0016,4,3,2023-04-29,2023-05-09,2023-05-11,780
1301,SKU0016,4,3,2023-05-25,2023-06-04,2023-06-09,780
1302,SKU0016,4,3,2023-06-21,2023-07-01,2023-07-01,780
1303,SKU0016,4,3,2023-07-15,2023-07-25,2023-07-25,780
1304,SKU0016,4,3,2023-08-09,2023-08-19,2023-08-19,780
1305,SKU0016,4,3,2023-09-04,2023-09-14,2023-09-16,780
1306,SKU0016,4,3,2023-09-29,2023-10-09,2023-10-09,780
1307,SKU0016,4,3,2023-10-25,2023-11-04,2023-11-04,780
1308,SKU0016,4,3,2023-11-15,2023-11-25,2023-11-25,780
1309,SKU0016,4,3,2023-12-04,2023-12-14,2023-12-14,780
1310,SKU0016,4,3,2023-12-22,2024-01-01,2024-01-01,780
1311,SKU0017,1,2,2023-01-09,2023-01-19,2023-01-19,607
1312,SKU0017,1,2,2023-01-28,2023-02-07,2023-02-14,607
1313,SKU0017,1,2,2023-02-19,2023-03-01,2023-03-01,607
1314,SKU0017,1,2,2023-03-11,2023-03-21,2023-03-21,607
1315,SKU0017,1,2,2023-03-30,2023-04-09,2023-04-09,607
1316,SKU0017,1,2,2023-04-19,2023-04-29,2023-04-29,607
1317,SKU0017,1,2,2023-05-10,2023-05-20,2023-05-20,607
1318,SKU0017,1,2,2023-05-29,2023-06-08,2023-06-08,607
1319,SKU0017,1,2,2023-06-19,2023-06-29,2023-06-29,607
1320,SKU0017,1,2,2023-07-07,2023-07-17,2023-07-17,607
1321,SKU0017,1,2,2023-07-28,2023-08-07,2023-08-07,607
1322,SKU0017,1,2,2023-08-18,2023-08-28,2023-08-28,607
1323,SKU0017,1,2,2023-09-06,2023-09-16,2023-09-16,607
1324,SKU0017,1,2,2023-09-26,2023-10-06,2023-10-06,607
1325,SKU0017,1,2,2023-10-16,2023-10-26,2023-10-26,607
1326,SKU0017,1,2,2023-11-04,2023-11-14,2023-11-14,607
1327,SKU0017,1,2,2023-11-19,2023-11-29,2023-11-29,607
1328,SKU0017,1,2,2023-12-05,2023-12-15,2023-12-15,607
1329,SKU0017,1,2,2023-12-19,2023-12-29,2023-12-29,607
1330,SKU0017,2,2,2023-01-11,2023-01-21,2023-01-21,633
1331,SKU0017,2,2,2023-02-02,2023-02-12,2023-02-12,633
1332,SKU0017,2,2,2023-02-24,2023-03-06,2023-03-06,633
1333,SKU0017,2,2,2023-03-16,2023-03-26,2023-03-26,633
1334,SKU0017,2,2,2023-04-09,2023-04-19,2023-04-19,633
1335,SKU0017,2,2,2023-05-01,2023-05-11,2023-05-14,633
1336,SKU0017,2,2,2023-05-23,2023-06-02,2023-06-02,633
1337,SKU0017,2,2,2023-06-14,2023-06-24,2023-06-24,633
1338,SKU0017,2,2,2023-07-07,2023-07-17,2023-07-17,633
1339,SKU0017,2,2,2023-07-28,2023-08-07,2023-08-07,633
1340,SKU0017,2,2,2023-08-19,2023-08-29,2023-08-29,633
1341,SKU0017,2,2,2023-09-13,2023-09-23,2023-09-23,633
1342,SKU0017,2,2,2023-10-05,2023-10-15,2023-10-15,633
1343,SKU0017,2,2,2023-10-29,2023-11-08,2023-11-08,633
1344,SKU0017,2,2,2023-11-15,2023-11-25,2023-11-25,633
1345,SKU0017,2,2,2023-12-03,2023-12-13,2023-12-13,633
1346,SKU0017,2,2,2023-12-20,2023-12-30,2023-12-30,633
1347,SKU0017,3,2,2023-01-03,2023-01-13,2023-01-13,312
1348,SKU0017,3,2,2023-01-20,2023-01-30,2023-01-30,312
1349,SKU0017,3,2,2023-02-06,2023-02-16,2023-02-16,312
1350,SKU0017,3,2,2023-02-23,2023-03-05,2023-03-05,312
1351,SKU0017,3,2,2023-03-12,2023-03-22,2023-03-22,312
1352,SKU0017,3,2,2023-03-29,2023-04-08,2023-04-08,312
1353,SKU0017,3,2,2023-04-14,2023-04-24,2023-04-24,312
1354,SKU0017,3,2,2023-05-02,2023-05-12,2023-05-12,312
1355,SKU0017,3,2,2023-05-18,2023-05-28,2023-05-28,312
1356,SKU0017,3,2,2023-06-05,2023-06-15,2023-06-15,312
1357,SKU0017,3,2,2023-06-22,2023-07-02,2023-07-02,312
1358,SKU0017,3,2,2023-07-09,2023-07-19,2023-07-19,312
1359,SKU0017,3,2,2023-07-26,2023-08-05,2023-08-05,312
1360,SKU0017,3,2,2023-08-12,2023-08-22,2023-08-22,312
1361,SKU0017,3,2,2023-08-27,2023-09-06,2023-09-06,312
1362,SKU0017,3,2,2023-09-13,2023-09-23,2023-09-23,312
1363,SKU0017,3,2,2023-09-28,2023-10-08,2023-10-08,312
1364,SKU0017,3,2,2023-10-15,2023-10-25,2023-10-27,312
1365,SKU0017,3,2,2023-11-01,2023-11-11,2023-11-11,312
1366,SKU0017,3,2,2023-11-14,2023-11-24,2023-11-24,312
1367,SKU0017,3,2,2023-11-27,2023-12-07,2023-12-07,312
1368,SKU0017,3,2,2023-12-09,2023-12-19,2023-12-19,312
1369,SKU0017,3,2,2023-12-20,2023-12-30,2023-12-30,312
1370,SKU0017,4,2,2023-01-11,2023-01-21,2023-01-21,675
1371,SKU0017,4,2,2023-02-01,2023-02-11,2023-02-11,675
1372,SKU0017,4,2,2023-02-22,2023-03-04,2023-03-04,675
1373,SKU0017,4,2,2023-03-16,2023-03-26,2023-03-26,675
1374,SKU0017,4,2,2023-04-07,2023-04-17,2023-04-17,675
1375,SKU0017,4,2,2023-04-28,2023-05-08,2023-05-08,675
1376,SKU0017,4,2,2023-05-19,2023-05-29,2023-05-29,675
1377,SKU0017,4,2,2023-06-09,2023-06-19,2023-06-19,675
1378,SKU0017,4,2,2023-06-30,2023-07-10,2023-07-10,675
1379,SKU0017,4,2,2023-07-21,2023-07-31,2023-07-31,675
1380,SKU0017,4,2,2023-08-10,2023-08-20,2023-08-20,675
1381,SKU0017,4,2,2023-08-31,2023-09-10,2023-09-10,675
1382,SKU0017,4,2,2023-09-19,2023-09-29,2023-09-29,675
1383,SKU0017,4,2,2023-10-10,2023-10-20,2023-10-20,675
1384,SKU0017,4,2,2023-11-01,2023-11-11,2023-11-11,675
1385,SKU0017,4,2,2023-11-17,2023-11-27,2023-11-27,675
1386,SKU0017,4,2,2023-12-03,2023-12-13,2023-12-13,675
1387,SKU0017,4,2,2023-12-18,2023-12-28,2023-12-28,675
1388,SKU0018,1,4,2023-01-08,2023-01-17,2023-01-17,179
1389,SKU0018,1,4,2023-01-30,2023-02-08,2023-02-08,179
1390,SKU0018,1,4,2023-02-18,2023-02-27,2023-03-04,179
1391,SKU0018,1,4,2023-03-12,2023-03-21,2023-03-21,179
1392,SKU0018,1,4,2023-04-01,2023-04-10,2023-04-10,179
1393,SKU0018,1,4,2023-04-19,2023-04-28,2023-05-01,179
1394,SKU0018,1,4,2023-05-11,2023-05-20,2023-05-22,179
1395,SKU0018,1,4,2023-05-29,2023-06-07,2023-06-07,179
1396,SKU0018,1,4,2023-06-18,2023-06-27,2023-06-29,179
1397,SKU0018,1,4,2023-07-07,2023-07-16,2023-07-16,179
1398,SKU0018,1,4,2023-07-27,2023-08-05,2023-08-05,179
1399,SKU0018,1,4,2023-08-15,2023-08-24,2023-08-24,179
1400,SKU0018,1,4,2023-09-06,2023-09-15,2023-09-15,179
1401,SKU0018,1,4,2023-09-27,2023-10-06,2023-10-06,179
1402,SKU0018,1,4,2023-10-15,2023-10-24,2023-10-24,179
1403,SKU0018,1,4,2023-11-03,2023-11-12,2023-11-12,179
1404,SKU0018,1,4,2023-11-18,2023-11-27,2023-11-27,179
1405,SKU0018,1,4,2023-12-03,2023-12-12,2023-12-12,179
1406,SKU0018,1,4,2023-12-18,2023-12-27,2023-12-30,179
1407,SKU0018,2,4,2023-01-15,2023-01-24,2023-01-24,787
1408,SKU0018,2,4,2023-02-06,2023-02-15,2023-02-15,787
1409,SKU0018,2,4,2023-02-27,2023-03-08,2023-03-13,787
1410,SKU0018,2,4,2023-03-21,2023-03-30,2023-04-01,787
1411,SKU0018,2,4,2023-04-12,2023-04-21,2023-04-23,787
1412,SKU0018,2,4,2023-05-02,2023-05-11,2023-05-17,787
1413,SKU0018,2,4,2023-05-25,2023-06-03,2023-06-05,787
1414,SKU0018,2,4,2023-06-14,2023-06-23,2023-06-26,787
1415,SKU0018,2,4,2023-07-05,2023-07-14,2023-07-17,787
1416,SKU0018,2,4,2023-07-26,2023-08-04,2023-08-04,787
1417,SKU0018,2,4,2023-08-16,2023-08-25,2023-08-25,787
1418,SKU0018,2,4,2023-09-06,2023-09-15,2023-09-15,787
1419,SKU0018,2,4,2023-09-27,2023-10-06,2023-10-10,787
1420,SKU0018,2,4,2023-10-19,2023-10-28,2023-10-28,787
1421,SKU0018,2,4,2023-11-08,2023-11-17,2023-11-17,787
1422,SKU0018,2,4,2023-11-23,2023-12-02,2023-12-02,787
1423,SKU0018,2,4,2023-12-09,2023-12-18,2023-12-24,787
1424,SKU0018,2,4,2023-12-29,2024-01-07,2024-01-07,787
1425,SKU0018,3,4,2023-01-03,2023-01-12,2023-01-12,189
1426,SKU0018,3,4,2023-01-20,2023-01-29,2023-01-29,189
1427,SKU0018,3,4,2023-02-06,2023-02-15,2023-02-15,189
1428,SKU0018,3,4,2023-02-24,2023-03-05,2023-03-05,189
1429,SKU0018,3,4,2023-03-14,2023-03-23,2023-03-23,189
1430,SKU0018,3,4,2023-03-30,2023-04-08,2023-04-11,189
1431,SKU0018,3,4,2023-04-16,2023-04-25,2023-04-25,189
1432,SKU0018,3,4,2023-05-05,2023-05-14,2023-05-19,189
1433,SKU0018,3,4,2023-05-23,2023-06-01,2023-06-01,189
1434,SKU0018,3,4,2023-06-09,2023-06-18,2023-06-18,189
1435,SKU0018,3,4,2023-06-27,2023-07-06,2023-07-06,189
1436,SKU0018,3,4,2023-07-14,2023-07-23,2023-07-23,189
1437,SKU0018,3,4,2023-07-30,2023-08-08,2023-08-08,189
1438,SKU0018,3,4,2023-08-16,2023-08-25,2023-08-25,189
1439,SKU0018,3,4,2023-09-02,2023-09-11,2023-09-11,189
1440,SKU0018,3,4,2023-09-18,2023-09-27,2023-09-27,189
1441,SKU0018,3,4,2023-10-06,2023-10-15,2023-10-15,189
1442,SKU0018,3,4,2023-10-20,2023-10-29,2023-10-29,189
1443,SKU0018,3,4,2023-11-05,2023-11-14,2023-11-14,189
1444,SKU0018,3,4,2023-11-19,2023-11-28,2023-11-28,189
1445,SKU0018,3,4,2023-12-02,2023-12-11,2023-12-11,189
1446,SKU0018,3,4,2023-12-14,2023-12-23,2023-12-29,189
1447,SKU0018,3,4,2023-12-31,2024-01-09,2024-01-09,189
1448,SKU0018,4,4,2023-01-01,2023-01-10,2023-01-10,428
1449,SKU0018,4,4,2023-01-16,2023-01-25,2023-01-25,428
1450,SKU0018,4,4,2023-01-31,2023-02-09,2023-02-09,428
1451,SKU0018,4,4,2023-02-15,2023-02-24,2023-02-24,428
1452,SKU0018,4,4,2023-03-01,2023-03-10,2023-03-10,428
1453,SKU0018,4,4,2023-03-15,2023-03-24,2023-03-29,428
1454,SKU0018,4,4,2023-04-01,2023-04-10,2023-04-10,428
1455,SKU0018,4,4,2023-04-16,2023-04-25,2023-04-25,428
1456,SKU0018,4,4,2023-05-01,2023-05-10,2023-05-10,428
1457,SKU0018,4,4,2023-05-15,2023-05-24,2023-05-24,428
1458,SKU0018,4,4,2023-05-30,2023-06-08,2023-06-08,428
1459,SKU0018,4,4,2023-06-13,2023-06-22,2023-06-22,428
1460,SKU0018,4,4,2023-06-27,2023-07-06,2023-07-06,428
1461,SKU0018,4,4,2023-07-12,2023-07-21,2023-07-21,428
1462,SKU0018,4,4,2023-07-26,2023-08-04,2023-08-04,428
1463,SKU0018,4,4,2023-08-09,2023-08-18,2023-08-18,428
1464,SKU0018,4,4,2023-08-26,2023-09-04,2023-09-04,428
1465,SKU0018,4,4,2023-09-09,2023-09-18,2023-09-18,428
1466,SKU0018,4,4,2023-09-24,2023-10-03,2023-10-03,428
1467,SKU0018,4,4,2023-10-10,2023-10-19,2023-10-19,428
1468,SKU0018,4,4,2023-10-25,2023-11-03,2023-11-05,428
1469,SKU0018,4,4,2023-11-07,2023-11-16,2023-11-16,428
1470,SKU0018,4,4,2023-11-18,2023-11-27,2023-11-27,428
1471,SKU0018,4,4,2023-11-30,2023-12-09,2023-12-14,428
1472,SKU0018,4,4,2023-12-15,2023-12-24,2023-12-24,428
1473,SKU0018,4,4,2023-12-25,2024-01-03,2024-01-03,428
1474,SKU0019,1,10,2023-01-21,2023-02-11,2023-02-11,666
1475,SKU0019,1,10,2023-03-09,2023-03-30,2023-03-30,666
1476,SKU0019,1,10,2023-04-23,2023-05-14,2023-05-14,666
1477,SKU0019,1,10,2023-06-10,2023-07-01,2023-07-01,666
1478,SKU0019,1,10,2023-07-27,2023-08-17,2023-08-17,666
1479,SKU0019,1,10,2023-09-11,2023-10-02,2023-10-02,666
1480,SKU0019,1,10,2023-10-26,2023-11-16,2023-11-16,666
1481,SKU0019,1,10,2023-11-24,2023-12-15,2023-12-15,666
1482,SKU0019,1,10,2023-12-22,2024-01-12,2024-01-12,666
1483,SKU0019,2,10,2023-02-09,2023-03-02,2023-03-02,766
1484,SKU0019,2,10,2023-03-29,2023-04-19,2023-04-19,766
1485,SKU0019,2,10,2023-05-15,2023-06-05,2023-06-05,766
1486,SKU0019,2,10,2023-06-29,2023-07-20,2023-07-20,766
1487,SKU0019,2,10,2023-08-15,2023-09-05,2023-09-10,766
1488,SKU0019,2,10,2023-09-30,2023-10-21,2023-10-21,766
1489,SKU0019,2,10,2023-11-08,2023-11-29,2023-11-29,766
1490,SKU0019,2,10,2023-12-07,2023-12-28,2024-01-03,766
1491,SKU0019,3,10,2023-02-07,2023-02-28,2023-02-28,279
1492,SKU0019,3,10,2023-04-05,2023-04-26,2023-04-26,279
1493,SKU0019,3,10,2023-05-25,2023-06-15,2023-06-15,279
1494,SKU0019,3,10,2023-07-14,2023-08-04,2023-08-04,279
1495,SKU0019,3,10,2023-09-05,2023-09-26,2023-09-26,279
1496,SKU0019,3,10,2023-10-28,2023-11-18,2023-11-18,279
1497,SKU0019,3,10,2023-11-28,2023-12-19,2023-12-19,279
1498,SKU0019,3,10,2023-12-28,2024-01-18,2024-01-18,279
1499,SKU0019,4,10,2023-02-17,2023-03-10,2023-03-10,1131
1500,SKU0019,4,10,2023-04-11,2023-05-02,2023-05-04,1131
1501,SKU0019,4,10,2023-06-05,2023-06-26,2023-06-26,1131
1502,SKU0019,4,10,2023-08-01,2023-08-22,2023-08-22,1131
1503,SKU0019,4,10,2023-09-27,2023-10-18,2023-10-18,1131
1504,SKU0019,4,10,2023-11-12,2023-12-03,2023-12-03,1131
1505,SKU0019,4,10,2023-12-16,2024-01-06,2024-01-06,1131
1506,SKU0020,1,1,2023-02-06,2023-02-25,2023-02-25,204
1507,SKU0020,1,1,2023-03-20,2023-04-08,2023-04-08,204
1508,SKU0020,1,1,2023-04-19,2023-05-08,2023-05-08,204
1509,SKU0020,1,1,2023-05-12,2023-05-31,2023-05-31,204
1510,SKU0020,1,1,2023-06-06,2023-06-25,2023-06-25,204
1511,SKU0020,1,1,2023-06-30,2023-07-19,2023-07-19,204
1512,SKU0020,1,1,2023-07-30,2023-09-25,2023-09-25,204
1513,SKU0020,1,1,2023-10-02,2023-10-21,2023-10-21,204
1514,SKU0020,1,1,2023-11-19,2023-12-08,2023-12-08,204
1515,SKU0020,2,1,2023-02-15,2023-03-06,2023-03-06,365
1516,SKU0020,2,1,2023-03-31,2023-04-19,2023-04-19,365
1517,SKU0020,2,1,2023-04-29,2023-05-18,2023-05-25,365
1518,SKU0020,2,1,2023-06-01,2023-06-20,2023-06-20,365
1519,SKU0020,2,1,2023-06-29,2023-07-18,2023-07-18,365
1520,SKU0020,2,1,2023-07-31,2023-09-26,2023-09-26,365
1521,SKU0020,2,1,2023-10-12,2023-10-31,2023-11-03,365
1522,SKU0020,2,1,2023-11-24,2023-12-13,2023-12-13,365
1523,SKU0020,3,1,2023-02-18,2023-03-09,2023-03-09,405
1524,SKU0020,3,1,2023-04-01,2023-04-20,2023-04-20,405
1525,SKU0020,3,1,2023-05-02,2023-05-21,2023-05-21,405
1526,SKU0020,3,1,2023-06-01,2023-06-20,2023-06-20,405
1527,SKU0020,3,1,2023-07-02,2023-07-21,2023-07-21,405
1528,SKU0020,3,1,2023-08-07,2023-10-03,2023-10-10,405
1529,SKU0020,3,1,2023-11-01,2023-11-20,2023-11-20,405
1530,SKU0020,4,1,2023-01-23,2023-02-11,2023-02-11,1230
1531,SKU0020,4,1,2023-03-09,2023-03-28,2023-03-28,1230
1532,SKU0020,4,1,2023-04-09,2023-04-28,2023-04-28,1230
1533,SKU0020,4,1,2023-05-02,2023-05-21,2023-05-21,1230
1534,SKU0020,4,1,2023-05-25,2023-06-13,2023-06-13,1230
1535,SKU0020,4,1,2023-06-18,2023-07-07,2023-07-07,1230
1536,SKU0020,4,1,2023-07-15,2023-09-10,2023-09-10,1230
1537,SKU0020,4,1,2023-09-19,2023-10-08,2023-10-08,1230
1538,SKU0020,4,1,2023-10-30,2023-11-18,2023-11-18,1230
1539,SKU0020,4,1,2023-12-23,2024-01-11,2024-01-13,1230
1540,SKU0021,1,10,2023-01-18,2023-02-08,2023-02-08,575
1541,SKU0021,1,10,2023-03-07,2023-03-28,2023-03-28,575
1542,SKU0021,1,10,2023-04-12,2023-05-03,2023-05-03,575
1543,SKU0021,1,10,2023-05-27,2023-06-17,2023-06-19,575
1544,SKU0021,1,10,2023-07-16,2023-08-06,2023-08-06,575
1545,SKU0021,1,10,2023-09-03,2023-09-24,2023-09-24,575
1546,SKU0021,1,10,2023-10-25,2023-11-15,2023-11-15,575
1547,SKU0021,1,10,2023-12-02,2023-12-23,2023-12-23,575
1548,SKU0021,2,10,2023-01-01,2023-01-22,2023-01-22,859
1549,SKU0021,2,10,2023-02-04,2023-02-25,2023-02-25,859
1550,SKU0021,2,10,2023-03-08,2023-03-29,2023-03-29,859
1551,SKU0021,2,10,2023-04-04,2023-04-25,2023-04-25,859
1552,SKU0021,2,10,2023-05-01,2023-05-22,2023-05-22,859
1553,SKU0021,2,10,2023-06-06,2023-06-27,2023-06-27,859
1554,SKU0021,2,10,2023-07-09,2023-07-30,2023-07-30,859
1555,SKU0021,2,10,2023-08-14,2023-09-04,2023-09-04,859
1556,SKU0021,2,10,2023-09-18,2023-10-09,2023-10-09,859
1557,SKU0021,2,10,2023-10-24,2023-11-14,2023-11-14,859
1558,SKU0021,2,10,2023-11-18,2023-12-09,2023-12-09,859
1559,SKU0021,2,10,2023-12-13,2024-01-03,2024-01-03,859
1560,SKU0021,3,10,2023-01-16,2023-02-06,2023-02-08,146
1561,SKU0021,3,10,2023-03-03,2023-03-24,2023-03-24,146
1562,SKU0021,3,10,2023-04-07,2023-04-28,2023-04-28,146
1563,SKU0021,3,10,2023-05-14,2023-06-04,2023-06-04,146
1564,SKU0021,3,10,2023-06-28,2023-07-19,2023-07-19,146
1565,SKU0021,3,10,2023-08-12,2023-09-02,2023-09-02,146
1566,SKU0021,3,10,2023-09-18,2023-10-09,2023-10-09,146
1567,SKU0021,3,10,2023-11-02,2023-11-23,2023-11-30,146
1568,SKU0021,3,10,2023-12-11,2024-01-01,2024-01-06,146
1569,SKU0021,4,10,2023-01-06,2023-01-27,2023-01-30,423
1570,SKU0021,4,10,2023-02-11,2023-03-04,2023-03-04,423
1571,SKU0021,4,10,2023-03-15,2023-04-05,2023-04-12,423
1572,SKU0021,4,10,2023-04-18,2023-05-09,2023-05-09,423
1573,SKU0021,4,10,2023-05-18,2023-06-08,2023-06-08,423
1574,SKU0021,4,10,2023-06-24,2023-07-15,2023-07-15,423
